id,title,summary,domain,kind,collection,source,sourceUrl,reach,priority,status
wd-q20945640,Druze,religion druze,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q20945640,3,False,Discovery lead
wd-q10340457,Du Chaoxuan,Myth about the Bai people,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q10340457,1,False,Discovery lead
wd-q11188389,Dugderan,Candidate record imported from Wikidata.,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q11188389,5,False,Discovery lead
wd-q113480760,Dunamis International Gospel Centre,Pentecostal church in Abuja,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q113480760,3,False,Discovery lead
wd-q97933328,Durin-gut,Korean shamanic ritual for healing mental illnesses,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q97933328,2,False,Discovery lead
wd-q97199512,Earth-diver,cosmological myth,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q97199512,3,False,Discovery lead
wd-q194607,easter whipping,Czech and Slovakian traditional practice,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q194607,16,False,Discovery lead
wd-q19744427,Ecdysia,"a ritual involved sacred ceremonies and celebrations at Phaistos, Crete",Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q19744427,4,False,Discovery lead
wd-q1281268,Eckankar,religious movement founded in 1965 by Paul Twitchell,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q1281268,23,False,Discovery lead
wd-q111955247,Efik religion,traditional religion of the Efik people of Nigeria,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q111955247,3,False,Discovery lead
wd-q25111160,Egersis,Candidate record imported from Wikidata.,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q25111160,2,False,Discovery lead
wd-q605069,egg decorating,type of ritual art,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q605069,12,False,Discovery lead
wd-q3424413,Elamite religion,ancient religion,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q3424413,4,False,Discovery lead
wd-q28648854,Elevator game,urban legend from South Korea and alternate reality game,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q28648854,0,False,Discovery lead
wd-q5372621,Emissaries of Divine Light,New religious movement,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q5372621,1,False,Discovery lead
wd-q3505394,Empowerment,ritual in Vajrayana Buddhism,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q3505394,4,False,Discovery lead
wd-q12877081,enagismata,offerings at tomb of deceased person in Greek religion,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q12877081,1,False,Discovery lead
wd-q3589328,Epic of Erra,Candidate record imported from Wikidata.,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q3589328,4,False,Discovery lead
wd-q931884,epiclesis,invocation of a god or spirit upon a sacrament or representative,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q931884,19,False,Discovery lead
wd-q16577447,Episcopal Diocese of Litoral Ecuador,Missionary church of the Anglican Communion for the coastal region of Ecuador,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q16577447,2,False,Discovery lead
wd-q1022356,Esbat,religious ritual (Pagan),Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q1022356,11,False,Discovery lead
wd-q123581215,Evangelisch-lutherische Kirchengemeinde Hiddesen,Candidate record imported from Wikidata.,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q123581215,0,False,Discovery lead
wd-q3064414,Faery Wicca,modern tradition of Wicca founded by author Kisma Stepanich,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q3064414,8,False,Discovery lead
wd-q1135949,fall of man,"in Christianity, the transition of the first man and woman from a state of innocent obedience to God to a state of guilty disobedience",Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q1135949,43,False,Discovery lead
wd-q10957146,Feng Shan,Chinese festival,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q10957146,6,False,Discovery lead
wd-q2917160,Feri Tradition,modern pagan tradition,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q2917160,6,False,Discovery lead
wd-q959390,fermentum,Christian practice of distributing consecrated host between bishops to affirm fellowship,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q959390,4,False,Discovery lead
wd-q1092180,Finnish Neopaganism,revival of Finnish polytheism,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q1092180,9,False,Discovery lead
wd-q3490749,first haircut,event with a special significance in certain cultures and religions,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q3490749,6,False,Discovery lead
wd-q131747991,First humans in Slavic mythology,slavic folkloric and scholarly accounts of the origin of humans,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q131747991,3,False,Discovery lead
wd-q111723864,Five Seals,baptismal rite in Sethian Gnosticism,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q111723864,1,False,Discovery lead
wd-q5463686,flyting,exchange of insults in the form of verse,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q5463686,5,False,Discovery lead
wd-q2943875,Frisian origin myth,Candidate record imported from Wikidata.,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q2943875,2,False,Discovery lead
wd-q5509134,funerary cult,religious teaching/practice centred on veneration of the dead in which the living confer benefits on the dead or appease wrathful ghosts,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q5509134,7,False,Discovery lead
wd-q385393,Gallo-Roman religion,religion,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q385393,8,False,Discovery lead
wd-q2356772,Gardnerian Wicca,tradition in Wiccan religion,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q2356772,14,False,Discovery lead
wd-q4262216,Gawai Dayak,harvest festival in Malaysia,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q4262216,6,False,Discovery lead
wd-q2247596,Geese of the Capitol,Candidate record imported from Wikidata.,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q2247596,6,False,Discovery lead
wd-q102252959,Genoveva,traditional German legend,Belief & cosmology,Narrative,Legends,Wikidata,https://www.wikidata.org/wiki/Q102252959,0,False,Discovery lead
wd-q5548063,Georgian Wicca,Tradition in the neopagan religion of Wicca,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q5548063,2,False,Discovery lead
wd-q2635930,German,South Slavic mythological being,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q2635930,10,False,Discovery lead
wd-q1122452,Germanic paganism,ethnic religion practiced by the Germanic peoples from the Iron Age until Christianisation,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q1122452,35,False,Discovery lead
wd-q48622633,Ghag,customary ritual,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q48622633,1,False,Discovery lead
wd-q6037913,Ghost ship,Spanish legend,Belief & cosmology,Narrative,Legends,Wikidata,https://www.wikidata.org/wiki/Q6037913,1,False,Discovery lead
wd-q1764613,Ghusl,In Islam means to circulate the body with pure water,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q1764613,42,False,Discovery lead
wd-q3035707,gift giving,"bestowing of tangible or intangible benefits, voluntarily and usually without expectation of anything in return",Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q3035707,3,False,Discovery lead
wd-q3483914,Gil Pérez,Folklore character,Belief & cosmology,Narrative,Legends,Wikidata,https://www.wikidata.org/wiki/Q3483914,13,False,Discovery lead
wd-q60213133,Gohan ritual,"in Buddhism, a ceremony called ceremony of forced rice eating",Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q60213133,0,False,Discovery lead
wd-q238526,golden age,"far-gone period of primordial peace, harmony, stability, and prosperity, from Greek mythology",Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q238526,52,False,Discovery lead
wd-q5943526,Golghaltan,"spring ritual in Amiriyeh, Iran",Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q5943526,3,False,Discovery lead
wd-q12584203,Gomyeong,Candidate record imported from Wikidata.,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q12584203,1,False,Discovery lead
wd-q16050852,Gonabadi Dervish,Candidate record imported from Wikidata.,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q16050852,5,False,Discovery lead
wd-q5584531,Gorava,Name of a Kuruba ritual,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q5584531,3,False,Discovery lead
wd-q10855313,Gosa,Candidate record imported from Wikidata.,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q10855313,2,False,Discovery lead
wd-q12584296,Gosure,Candidate record imported from Wikidata.,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q12584296,2,False,Discovery lead
wd-q1436850,gottgläubig,religious movement in Nazi Germany of those who broke away from Christianity but kept their faith in a higher power or divine creator,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q1436850,14,False,Discovery lead
wd-q17154549,Grand Howl,scout and guide ceremony,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q17154549,3,False,Discovery lead
wd-q955165,Grapevine cross,Symbol of the Georgian Orthodox Church,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q955165,20,False,Discovery lead
wd-q1878906,Greek hero cult,devotion to a hero in ancient Greek religion,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q1878906,20,False,Discovery lead
wd-q25326557,Ground Crew Project,UFO religion,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q25326557,4,False,Discovery lead
wd-q85973551,Gwanseonggyo,South Korean religion,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q85973551,1,False,Discovery lead
wd-q125924459,Hae Nang Maew,folk ritual in Cambodia and Thailand,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q125924459,3,False,Discovery lead
wd-q131429382,hairy eel,legendary creature in Canary Islands mythology,Belief & cosmology,Narrative,Legends,Wikidata,https://www.wikidata.org/wiki/Q131429382,2,False,Discovery lead
wd-q302729,Haitian Vodou,syncretic religion practiced chiefly in Haiti and the Haitian diaspora,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q302729,17,False,Discovery lead
wd-q136721444,Hakumbang auh,traditional wedding ceremony of the Ngaju Dayak tribe,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q136721444,1,False,Discovery lead
wd-q101578050,Hamar whipping,Candidate record imported from Wikidata.,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q101578050,1,False,Discovery lead
wd-q7565175,Hamlet,legend,Belief & cosmology,Narrative,Legends,Wikidata,https://www.wikidata.org/wiki/Q7565175,3,False,Discovery lead
wd-q17077250,Handfasting,type of medieval European wedding or betrothal procedure,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q17077250,9,False,Discovery lead
wd-q1575383,Hanes Taliesin,myth,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q1575383,5,False,Discovery lead
wd-q88876702,Hangui,religion of the Pumi people of Yunnan Province of China,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q88876702,0,False,Discovery lead
wd-q425381,Hanif,Islamic term for a pre-Islamic Arabian monotheist,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q425381,33,False,Discovery lead
wd-q16726841,Hanolgyo,Korean spiritual foundation,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q16726841,2,False,Discovery lead
wd-q3586012,Harrisme,Candidate record imported from Wikidata.,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q3586012,4,False,Discovery lead
wd-q5686977,Haymanot,branch of Judaism practiced by the Beta Israel,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q5686977,9,False,Discovery lead
wd-q123916331,He House,Ritual with sacred flutes of the people of the rio Negro,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q123916331,0,False,Discovery lead
wd-q285441,heathenry,modern Pagan religion modelled on pre-Christian Germanic traditions,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q285441,31,False,Discovery lead
wd-q5694834,Heaven worship,Candidate record imported from Wikidata.,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q5694834,2,False,Discovery lead
wd-q1602777,Hellenistic Judaism,form of Judaism in classical antiquity,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q1602777,25,False,Discovery lead
wd-q136404629,Heraka,Candidate record imported from Wikidata.,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q136404629,3,False,Discovery lead
wd-q126680083,Hercules and Cacus,Candidate record imported from Wikidata.,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q126680083,0,False,Discovery lead
wd-q67484198,heroic age,epoch in Greek mythology,Belief & cosmology,Narrative,Myths,Wikidata,https://www.wikidata.org/wiki/Q67484198,0,False,Discovery lead
wd-q106602913,heroic honors,rituals offered as to a hero in Greek religion,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q106602913,0,False,Discovery lead
wd-q3134701,Hesped,religious obligation in Judaism,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q3134701,3,False,Discovery lead
wd-q89918799,Hetanism,Armenian Neopaganism,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q89918799,9,False,Discovery lead
wd-q9089,Hinduism,"Diverse South Asian traditions transmit linked practices and ideas about dharma, karma, and liberation.",Belief & cosmology,Belief,Priority anchors,Wikidata,https://www.wikidata.org/wiki/Q9089,266,True,Documented
wd-q4138702,hip hip hooray,cheer called out to express congratulation toward someone or something,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q4138702,9,False,Discovery lead
wd-q194497,Historical Vedic religion,1500 - 500 BC Indo-Aryan religious practices of northwest India,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q194497,55,False,Discovery lead
wd-q3424392,Hittite religion,religion of the ancient Hittites,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q3424392,6,False,Discovery lead
wd-q115322458,Hlai folk religion,Candidate record imported from Wikidata.,Belief & cosmology,Belief,Religions,Wikidata,https://www.wikidata.org/wiki/Q115322458,1,False,Discovery lead
wd-q16191443,Holika Dahan,Hindu festival,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q16191443,17,False,Discovery lead
wd-q115983546,Hollekreisch,birth ritual practiced by Ashkenazi Jews,Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q115983546,4,False,Discovery lead
wd-q135004746,Homa,"A sacred Vedic fire ritual involving mantras and offerings, practiced in Hinduism and other Indian traditions",Belief & cosmology,Practice,Rituals,Wikidata,https://www.wikidata.org/wiki/Q135004746,0,False,Discovery lead
